#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="speciescoalescent" spec="beast.core.util.CompoundDistribution">
#        <distribution id="SpeciesTreePopSize.Species" popFunction="linear_with_constant_root" spec="beast.evolution.speciation.SpeciesTreePrior">
#            <parameter dimension="8" id="popSize" name="bottomPopSize" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter dimension="14" id="popSizeTop" name="topPopSize" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="popMean" name="gammaParameter" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <taxonset id="taxonsuperset" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="P_cultripesveraldii" spec="beast.evolution.alignment.TaxonSet">
#                    <taxon id="sra_data-01" spec="beast.evolution.alignment.Taxon"/>
#                </taxon>
#                <taxon id="P_veraldii" spec="beast.evolution.alignment.TaxonSet">
#                    <taxon id="sra_data-011" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sra_data-010" spec="beast.evolution.alignment.Taxon"/>
#                </taxon>
#                <taxon id="P_fuscus_vespertinus" spec="beast.evolution.alignment.TaxonSet">
#                    <taxon id="sra_data-012" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sra_data-07" spec="beast.evolution.alignment.Taxon"/>
#                </taxon>
#                <taxon id="S_couchii" spec="beast.evolution.alignment.TaxonSet">
#                    <taxon id="sra_data-013" spec="beast.evolution.alignment.Taxon"/>
#                </taxon>
#                <taxon id="P_balcanicus" spec="beast.evolution.alignment.TaxonSet">
#                    <taxon id="sra_data-05" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sra_data-02" spec="beast.evolution.alignment.Taxon"/>
#                </taxon>
#                <taxon id="P_cultripes" spec="beast.evolution.alignment.TaxonSet">
#                    <taxon id="sra_data-03" spec="beast.evolution.alignment.Taxon"/>
#                </taxon>
#                <taxon id="P_fuscus" spec="beast.evolution.alignment.TaxonSet">
#                    <taxon id="sra_data-04" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sra_data-06" spec="beast.evolution.alignment.Taxon"/>
#                </taxon>
#                <taxon id="P_syriacus" spec="beast.evolution.alignment.TaxonSet">
#                    <taxon id="sra_data-09" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sra_data-08" spec="beast.evolution.alignment.Taxon"/>
#                </taxon>
#            </taxonset>
#            <tree id="Tree.t:Species" spec="beast.evolution.tree.Tree" taxonset="@taxonsuperset"/>
#        </distribution>
#        <distribution id="treePrior.t:toaddata" spec="beast.evolution.speciation.GeneTreeForSpeciesTreeDistribution" speciesTree="@Tree.t:Species" speciesTreePrior="@SpeciesTreePopSize.Species">
#            <tree id="Tree.t:toaddata" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.toaddata" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:Species" spec="beast.evolution.speciation.BirthDeathGernhard08Model" tree="@Tree.t:Species">
#            <parameter id="BDDeathRate.t:Species" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:Species" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#        </distribution>
#        <prior id="BirthRatePrior.t:Species" name="distribution" x="@BDBirthRate.t:Species">
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.16" name="mean" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.17" name="sigma" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Normal>
#        </prior>
#        <prior id="DeathRatePrior.t:Species" name="distribution" x="@BDDeathRate.t:Species">
#            <Normal id="Normal.1" name="distr">
#                <parameter estimate="false" id="RealParameter.18" name="mean" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.19" name="sigma" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Normal>
#        </prior>
#        <prior id="popMean.prior" name="distribution" x="@popMean">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="RateACPrior.s:toaddata" name="distribution">
#            <parameter id="rateAC.s:toaddata" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:toaddata" name="distribution">
#            <parameter id="rateAG.s:toaddata" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:toaddata" name="distribution">
#            <parameter id="rateAT.s:toaddata" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:toaddata" name="distribution">
#            <parameter id="rateCG.s:toaddata" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:toaddata" name="distribution">
#            <parameter id="rateGT.s:toaddata" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ucldStdevPrior.c:toaddata" name="distribution">
#            <parameter id="ucldStdev.c:toaddata" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.6" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@toaddata" id="treeLikelihood.toaddata" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:toaddata">
#            <siteModel id="SiteModel.s:toaddata" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:toaddata" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:toaddata" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:toaddata" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:toaddata" rateAC="@rateAC.s:toaddata" rateAG="@rateAG.s:toaddata" rateAT="@rateAT.s:toaddata" rateCG="@rateCG.s:toaddata" rateGT="@rateGT.s:toaddata" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:toaddata" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies data="@toaddata" id="empiricalFreqs.s:toaddata" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:toaddata" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:toaddata">
#                <LogNormal S="@ucldStdev.c:toaddata" id="LogNormalDistributionModel.c:toaddata" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.13" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="24" id="rateCategories.c:toaddata" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:toaddata" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	speciescoalescent	popMean	TreeHeight.Species	TreeHeight.t:toaddata	treeLikelihood.toaddata	treePrior.t:toaddata	rateAC.s:toaddata	rateAG.s:toaddata	rateAT.s:toaddata	rateCG.s:toaddata	rateGT.s:toaddata	ucldStdev.c:toaddata	rate.c:toaddata.mean	rate.c:toaddata.variance	rate.c:toaddata.coefficientOfVariation	BirthDeath.t:Species	BDBirthRate.t:Species	BDDeathRate.t:Species
0	-8715251.989719108	-8652131.037020843	-63317.66137939188	196.70868112673355	8.210652750214314E-4	0.004826529523855114	0.005347314381776696	-8652131.037020843	68.09924975828338	1.0	1.0	1.0	1.0	1.0	0.1	1.0124964652691273	0.008744379948300726	0.0926912246924931	31.713295775029195	355.91974199404285	0.5
5000	-8453268.160663405	-8437148.989068395	-16300.375254512575	181.2036595024539	7.286158286500191E-4	0.015927094290476396	0.02514950128854058	-8437148.989068395	52.44777274443791	0.9949361123954105	1.918204370823221	0.9382257138008506	0.8125114207430171	0.8170966841326587	0.6704299336689031	1.1898249381952726	0.34695879212326175	0.6090773579052868	23.74861049133627	180.62023244500745	0.33068885924705893
10000	-8434719.176331077	-8432204.685263293	-2697.356230693024	182.8651629099373	7.245029860054866E-4	0.018109804996246516	0.02541101147900516	-8432204.685263293	57.12457693537928	0.8404490069030736	1.4005435800078232	0.8494776940226925	0.5862663085095551	0.8170966841326587	0.7145272485175425	1.3460869141835303	0.34709330929748716	0.6219246317059438	23.528186686744792	73.61249797970183	0.3056998781620565
15000	-8428874.1116898	-8428866.180015419	-192.522721475617	184.59104709327966	7.149186325790429E-4	0.02112022532085711	0.025967721482607158	-8428866.180015419	58.34157416177985	0.8318412483292953	1.4005435800078232	0.6758305258435674	0.5862663085095551	0.6970458164434367	0.7149740606083016	1.3643660465868719	0.4032207052392178	0.6683324768189496	21.108355913980013	20.12477561564001	0.4692441924222325
20000	-8428066.602864195	-8428196.126628922	-56.30753355632732	185.8312982834259	6.119835125970766E-4	0.024329199327823074	0.026128000538110277	-8428196.126628922	60.24484889709184	0.8318412483292953	1.4151325751626993	0.6758305258435674	0.43355863330611516	0.6970458164434367	0.7657869011527577	1.3921188412106595	0.46625811669962575	0.7133681832861646	21.187892679165927	11.52462788887531	0.8383003975749943
25000	-8423550.964080347	-8423732.72695593	-3.126100973589063	184.88897655597123	5.523691990792617E-4	0.025221580700398667	0.026255999694520235	-8423732.72695593	61.10930820175477	0.45980616841958044	1.014754839305226	0.43364672433400886	0.43355863330611516	0.6513608765566038	0.7704243978681709	1.3933086201877583	0.460559872456221	0.7027512419605296	20.814254971503587	5.353845417912309	0.9073463696681593
30000	-8421845.753185697	-8422037.660349946	5.620217946281278	186.28694630418556	6.621128912227588E-4	0.02533903643899051	0.026255999694520235	-8422037.660349946	60.11633376129467	0.45980616841958044	1.014754839305226	0.43364672433400886	0.30755200597588395	0.5374219703549439	0.7712667005446481	1.3916224528726957	0.46728485866817726	0.7154150491626878	21.386480789289593	3.597619001322507	0.9454006593625135
35000	-8421847.800447593	-8422033.97617284	8.727786950371716	177.44793829738404	5.968206990116319E-4	0.019861589309616623	0.026573555386186696	-8422033.97617284	51.34175373106397	0.45980616841958044	1.014754839305226	0.43364672433400886	0.30755200597588395	0.5374219703549439	0.7867914108652232	1.3958608871592995	0.4994426291721634	0.7457052977304417	20.093059486192715	2.0693505071057268	0.9275981739152387
40000	-8421805.291389532	-8421990.916953519	7.226412540249462	178.39915144548553	5.396660581559867E-4	0.022706008146125684	0.02635235838652645	-8421990.916953519	51.94297975962678	0.45980616841958044	1.0633330926238425	0.43364672433400886	0.30755200597588395	0.5374219703549439	0.7867914108652232	1.3981711575275577	0.49241064789389394	0.7369395916809101	22.16667505747534	3.3956885339444844	0.9325005218507113
45000	-8421653.70744355	-8421855.698983919	8.42639754600641	193.5651428231227	5.856660516764621E-4	0.024896527835670923	0.026478629221460836	-8421855.698983919	62.903390342719305	0.45980616841958044	1.0633330926238425	0.43364672433400886	0.30755200597588395	0.46265196019197774	0.7912887857122968	1.3991285296070999	0.4927779742993784	0.7323348668902034	19.714136953711993	2.073318398138856	0.9506593342554986
50000	-8421489.609952502	-8421695.561001735	10.668411767441775	195.28263746558787	4.3514717893828616E-4	0.024123385232619345	0.02642856774653644	-8421695.561001735	65.5270831130771	0.45980616841958044	1.0633330926238425	0.36042243520946526	0.30755200597588395	0.46265196019197774	0.8051516900379541	1.4087563971216532	0.5089902682575346	0.7414938785424792	20.07263398789133	1.1569717933651191	0.9840628260758901
55000	-8421401.611695463	-8421608.821826901	11.48972754227658	195.72040389532222	3.7188586328414596E-4	0.024916107462028166	0.02647292042889231	-8421608.821826901	65.78529014939136	0.45980616841958044	1.0473677853927583	0.37030507847134697	0.30755200597588395	0.46265196019197774	0.8045999300133674	1.4094504241298336	0.5083163605062649	0.7407638543400443	20.866875673564014	1.256629963758395	0.9840628260758901
60000	-8421393.398360133	-8421599.475534666	11.676517541258953	194.4006569917319	4.396107874354213E-4	0.02452839131561422	0.02630135712155082	-8421599.475534666	64.29771728795308	0.45980616841958044	1.0473677853927583	0.37030507847134697	0.31329441608147207	0.46265196019197774	0.8089863256545482	1.413662566164433	0.5069724889335896	0.734707839970708	21.297304725583203	1.2886372046595647	0.9875781630783452
65000	-8421376.367513414	-8421582.004856516	11.711995578531255	193.92534752335445	4.254391943076121E-4	0.02458330461617353	0.026603019054113972	-8421582.004856516	64.49078006800103	0.45980616841958044	1.0455896338363615	0.3866414939492552	0.31329441608147207	0.46265196019197774	0.8247482467947179	1.4184103140667288	0.5354720977010301	0.7584115764368109	20.6115250507116	0.2921812705573737	0.9956649025706832
70000	-8421365.791671636	-8421568.654784385	11.040849832476479	191.82226291647908	4.2545429296890263E-4	0.023834842196079564	0.026675863821124222	-8421568.654784385	63.98337484571611	0.4420388095804756	1.0455896338363615	0.3866414939492552	0.31329441608147207	0.46265196019197774	0.8286646114975547	1.4203293426382952	0.5471908968106518	0.775333559119037	20.705497083222493	1.2998047633387082	0.9853659508582898
75000	-8421358.41895748	-8421562.176367912	11.447260829755646	192.3101496037288	4.8400347791657133E-4	0.026299543954338492	0.026889320714466144	-8421562.176367912	62.90079233008026	0.4486682046508651	1.0455896338363615	0.3866414939492552	0.32905389943306923	0.46265196019197774	0.8266050826514324	1.4116564928405615	0.5611987879786111	0.7949769566942371	20.677477948009095	0.6631808917488264	0.9904380695678434
80000	-8421359.401745807	-8421560.82508296	10.517642224036965	190.9056949273824	5.435903829850101E-4	0.024283322621333932	0.027109960448746515	-8421560.82508296	63.60875705426424	0.4486682046508651	1.0455896338363615	0.3866414939492552	0.32905389943306923	0.46265196019197774	0.8335801776855922	1.4173820830088022	0.5694914112184157	0.8045643809306611	20.120537970223094	0.9532537092568472	0.9904380695678434
85000	-8421320.150640722	-8421523.213858142	10.795004231136984	192.26821318855016	5.238253846696451E-4	0.024412282081066092	0.026797114903581144	-8421523.213858142	62.61497874378293	0.4486682046508651	1.01903133708137	0.3866414939492552	0.32905389943306923	0.46265196019197774	0.8148392500425043	1.411502712638232	0.5374057090109505	0.7734310533675332	19.940782573549235	0.48903657117269816	0.9904380695678434
90000	-8421326.03198905	-8421528.811615866	11.730729002258968	191.0488978135913	5.400686891466205E-4	0.02317871138328828	0.026357046243849522	-8421528.811615866	61.486250205714185	0.4486682046508651	1.01903133708137	0.3866414939492552	0.32905389943306923	0.4676893827253052	0.7904457613050286	1.4067050246216266	0.49498987984809795	0.7345642053781871	21.006236579080394	0.7561024216199462	0.9904380695678434
95000	-8421319.715604657	-8421526.296387365	11.065649552302347	195.51513315488035	3.884673799786357E-4	0.023081993625728266	0.02610026794542679	-8421526.296387365	64.64341324528236	0.4486682046508651	1.01903133708137	0.3866414939492552	0.32905389943306923	0.4676893827253052	0.7904457613050286	1.4088932538275176	0.48374548054295674	0.7174118677539488	20.23337076108829	1.0180912970760896	0.9795662708734997
100000	-8421320.32399411	-8421526.488414513	11.506749229324887	194.65767117385545	3.563928753097215E-4	0.02354973302678547	0.025897622034001776	-8421526.488414513	62.62269782719099	0.4486682046508651	1.0179452354149718	0.3866414939492552	0.32905389943306923	0.4676893827253052	0.7889164210826545	1.411940478869077	0.475321420414357	0.7138403419575657	20.44702964368042	0.8732395469134598	0.981279368194015
105000	-8421311.921632616	-8421522.815090565	9.77442945936042	201.11902849060678	4.049612619084992E-4	0.02365985357665917	0.025865685418729547	-8421522.815090565	63.908084520308684	0.4486682046508651	1.0179452354149718	0.37964277681713676	0.32905389943306923	0.4676893827253052	0.7942119649208781	1.419153661421527	0.4711736844114198	0.6955654330453718	20.755335561539624	2.145833834443862	0.9740657886420836
110000	-8421315.473520022	-8421518.866897646	10.251813301937077	193.1415643231025	4.044614121447764E-4	0.02130782079411647	0.025800033223732626	-8421518.866897646	58.954729097326044	0.4486682046508651	1.0179452354149718	0.37964277681713676	0.32905389943306923	0.4676893827253052	0.7982113580914567	1.4235811666987201	0.4738407527904681	0.6821564240246244	19.209924756415035	0.7320012369602199	0.9741109415305832
115000	-8421301.11231719	-8421514.279240059	9.457722648059715	203.70920022113478	3.810991807884421E-4	0.024219163366986318	0.025870662526873305	-8421514.279240059	65.42109100647161	0.4486682046508651	1.0179452354149718	0.37964277681713676	0.32672414776634773	0.4676893827253052	0.8020779322913185	1.4240532671000818	0.4792706313163288	0.6919091030582311	18.312286301149484	0.6610528528472487	0.9741109415305832
120000	-8421307.657008328	-8421517.483504226	10.456362601306273	199.37013329744897	3.543552571623742E-4	0.022912006985552288	0.025716015882019938	-8421517.483504226	61.52978985952674	0.4486682046508651	1.0179452354149718	0.37964277681713676	0.32672414776634773	0.4676893827253052	0.7837685329298785	1.4150536804088285	0.4495765580289141	0.6640491338265969	20.246415600081612	1.6076792973861538	0.9669008954518299
